geoid,FIPS,CT20,year,denom_total_pop,total_calls,total_calls_rate,homeless_encampment,homeless_encampment_rate,illegal_dumping,illegal_dumping_rate,bulky_items,bulky_items_rate
1400000U,06037120105,120105,2017,2857,884,3094.1548,3,10.500525,92,322.01611,560,1960.098
1400000U,06037120106,120106,2017,4553,652,1432.0228,7,15.374478,103,226.22447,417,915.87964
1400000U,06037120107,120107,2017,3707,656,1769.625,6,16.185595,121,326.40948,390,1052.0637
1400000U,06037120108,120108,2017,4800,908,1891.6666,26,54.166668,133,277.08334,550,1145.8334
1400000U,06037120300,120300,2017,5521,2200,3984.7854,55,99.619637,282,510.77704,1270,2300.3079
1400000U,06037120400,120400,2017,7036,1805,2565.3782,34,48.32291,171,243.03581,1069,1519.3292
1400000U,06037121010,121010,2017,4461,1532,3434.2075,7,15.691549,166,372.11386,832,1865.0527
1400000U,06037121020,121020,2017,3656,892,2439.825,3,8.2056894,89,243.43546,556,1520.7877
1400000U,06037121101,121101,2017,3000,599,1996.6666,21,70,65,216.66667,367,1223.3334
1400000U,06037121102,121102,2017,2460,1268,5154.4717,93,378.04877,263,1069.1057,602,2447.1545
1400000U,06037121210,121210,2017,3083,964,3126.8245,11,35.679531,135,437.88516,513,1663.9636
1400000U,06037121221,121221,2017,2415,439,1817.8054,5,20.703934,25,103.51967,292,1209.1097
1400000U,06037121222,121222,2017,5480,740,1350.365,20,36.496349,92,167.88321,430,784.67151
1400000U,06037121600,121600,2017,2423,830,3425.5056,6,24.762691,57,235.24556,527,2174.9897
1400000U,06037121801,121801,2017,2907,673,2315.1016,7,24.079807,67,230.47815,395,1358.7892
1400000U,06037121802,121802,2017,3498,883,2524.2996,32,91.480843,118,337.33563,507,1449.3997
1400000U,06037121900,121900,2017,3624,1094,3018.7639,59,162.80353,185,510.48566,597,1647.351
1400000U,06037122000,122000,2017,6183,1674,2707.4236,84,135.85638,149,240.98334,905,1463.6908
1400000U,06037122120,122120,2017,4703,1039,2209.2283,4,8.505209,98,208.37762,669,1422.4963
1400000U,06037122121,122121,2017,2777,503,1811.3071,3,10.803025,59,212.45949,318,1145.1206
1400000U,06037122122,122122,2017,2610,519,1988.5057,71,272.03064,84,321.83908,238,911.87738
1400000U,06037122200,122200,2017,3957,890,2249.1787,34,85.923683,85,214.8092,551,1392.469
1400000U,06037122410,122410,2017,3571,752,2105.8528,12,33.604031,78,218.42621,413,1156.5388
1400000U,06037122420,122420,2017,4370,966,2210.5264,17,38.901604,69,157.89473,597,1366.1327
1400000U,06037123010,123010,2017,4247,763,1796.5623,3,7.0638099,75,176.59525,482,1134.9188
1400000U,06037123020,123020,2017,3521,877,2490.7698,3,8.5203066,120,340.81226,594,1687.0208
1400000U,06037123103,123103,2017,4024,804,1998.012,34,84.493042,89,221.17296,511,1269.8807
1400000U,06037123104,123104,2017,4748,938,1975.5686,28,58.972198,121,254.84415,595,1253.1592
1400000U,06037123203,123203,2017,3834,828,2159.6245,3,7.8247261,67,174.75221,494,1288.4716
1400000U,06037123204,123204,2017,3262,669,2050.8889,1,3.065604,45,137.95218,471,1443.8994
1400000U,06037123205,123205,2017,2547,706,2771.8884,12,47.11425,76,298.39026,420,1648.9988
1400000U,06037123206,123206,2017,2798,363,1297.3552,28,100.07148,38,135.81129,176,629.02075
1400000U,06037123301,123301,2017,4221,1022,2421.2273,14,33.167496,54,127.93177,560,1326.6998
1400000U,06037123303,123303,2017,2978,704,2364.0027,5,16.789791,66,221.62526,436,1464.0698
1400000U,06037123304,123304,2017,4341,974,2243.7227,19,43.768719,84,193.5038,616,1419.0278
1400000U,06037123410,123410,2017,4294,923,2149.511,39,90.824409,62,144.38751,555,1292.5012
1400000U,06037123420,123420,2017,4505,1086,2410.6548,84,186.45949,87,193.11876,563,1249.7225
1400000U,06037123510,123510,2017,4876,1111,2278.5071,20,41.017227,78,159.96719,740,1517.6375
1400000U,06037123520,123520,2017,2693,715,2655.0315,3,11.139993,59,219.08652,482,1789.8254
1400000U,06037123601,123601,2017,4986,1111,2228.239,73,146.40994,77,154.4324,626,1255.5155
1400000U,06037123602,123602,2017,3471,981,2826.2749,7,20.167099,58,167.09882,613,1766.0616
1400000U,06037123700,123700,2017,4199,1094,2605.3823,1,2.3815193,80,190.52155,727,1731.3646
1400000U,06037123800,123800,2017,5836,1390,2381.7683,18,30.843042,95,162.78273,922,1579.8492
1400000U,06037123901,123901,2017,4248,1232,2900.1882,30,70.621468,82,193.03201,615,1447.7401
1400000U,06037123902,123902,2017,2638,668,2532.2214,17,64.442757,28,106.14101,413,1565.58
1400000U,06037124000,124000,2017,5151,1154,2240.3418,10,19.413706,43,83.478935,784,1522.0345
1400000U,06037124102,124102,2017,3873,1204,3108.7012,24,61.967468,159,410.53445,625,1613.7361
1400000U,06037124103,124103,2017,2090,511,2444.9761,8,38.277512,42,200.95694,314,1502.3923
1400000U,06037124104,124104,2017,2633,573,2176.2249,10,37.979492,49,186.0995,326,1238.1315
1400000U,06037124105,124105,2017,2645,767,2899.811,15,56.710773,111,419.65973,420,1587.9017
1400000U,06037124201,124201,2017,3056,904,2958.1152,14,45.81152,75,245.41885,558,1825.9163
1400000U,06037124203,124203,2017,2705,827,3057.3013,2,7.3937154,68,251.38632,565,2088.7246
1400000U,06037124204,124204,2017,2592,639,2465.2778,1,3.8580246,58,223.76543,430,1658.9506
1400000U,06037124300,124300,2017,3483,1243,3568.7625,31,89.003731,211,605.79962,690,1981.0508
1400000U,06037124400,124400,2017,4581,1091,2381.5762,27,58.939095,60,130.97577,738,1611.002
1400000U,06037124500,124500,2017,2942,835,2838.2053,10,33.990482,59,200.54385,505,1716.5194
1400000U,06037124600,124600,2017,3148,691,2195.0444,4,12.70648,49,155.65439,423,1343.7103
1400000U,06037124700,124700,2017,5453,939,1721.9879,45,82.523384,50,91.69265,569,1043.4623
1400000U,06037124902,124902,2017,2836,613,2161.4951,3,10.578279,56,197.46121,367,1294.0762
1400000U,06037124903,124903,2017,3545,673,1898.4485,1,2.8208745,44,124.11848,435,1227.0804
1400000U,06037125101,125101,2017,3114,788,2530.5073,9,28.901733,47,150.93127,484,1554.271
1400000U,06037125102,125102,2017,3111,493,1584.6995,4,12.857602,22,70.716812,320,1028.6082
1400000U,06037125200,125200,2017,3539,1071,3026.2786,50,141.28285,75,211.92427,671,1896.0159
1400000U,06037125310,125310,2017,5215,1342,2573.3462,35,67.114098,192,368.16873,725,1390.2205
1400000U,06037125321,125321,2017,2227,829,3722.4966,13,58.374496,43,193.08487,594,2667.2654
1400000U,06037125322,125322,2017,3205,363,1132.6053,20,62.402496,20,62.402496,167,521.06085
1400000U,06037125402,125402,2017,4291,1003,2337.4504,46,107.20112,62,144.48846,643,1498.4852
1400000U,06037125403,125403,2017,1871,390,2084.4468,3,16.034206,20,106.89471,284,1517.9049
1400000U,06037125404,125404,2017,2551,470,1842.4148,4,15.680125,26,101.92081,300,1176.0094
1400000U,06037125501,125501,2017,3282,748,2279.0981,8,24.375381,42,127.97075,511,1556.9774
1400000U,06037125502,125502,2017,3371,807,2393.9485,8,23.731831,42,124.59211,598,1773.9543
1400000U,06037125600,125600,2017,2571,501,1948.6581,2,7.7790742,26,101.12797,315,1225.2042
1400000U,06037127102,127102,2017,5717,1323,2314.1509,18,31.485044,98,171.41858,875,1530.5229
1400000U,06037127103,127103,2017,3217,513,1594.6534,33,102.58004,39,121.23096,294,913.89496
1400000U,06037127104,127104,2017,3584,1015,2832.0313,10,27.901785,59,164.62053,699,1950.3348
1400000U,06037127210,127210,2017,5945,1428,2402.0186,76,127.83852,176,296.04709,783,1317.0731
1400000U,06037127220,127220,2017,4684,1162,2480.7856,48,102.47652,131,279.67548,701,1496.5841
1400000U,06037127300,127300,2017,4625,1072,2317.8379,93,201.08109,96,207.56757,581,1256.2162
1400000U,06037127400,127400,2017,6685,1596,2387.4346,46,68.810768,208,311.14435,795,1189.2296
1400000U,06037127520,127520,2017,4455,806,1809.2031,27,60.60606,98,219.97755,517,1160.4938
1400000U,06037127603,127603,2017,3023,827,2735.6931,20,66.159447,143,473.04004,510,1687.0658
1400000U,06037127604,127604,2017,3178,661,2079.9246,15,47.199497,73,229.70422,417,1312.146
1400000U,06037127605,127605,2017,4465,1086,2432.2507,9,20.156775,180,403.1355,557,1247.4803
1400000U,06037127606,127606,2017,3466,824,2377.3804,20,57.703403,114,328.90939,512,1477.2072
1400000U,06037127711,127711,2017,3563,920,2582.0938,24,67.358971,78,218.91664,579,1625.035
1400000U,06037127712,127712,2017,3074,790,2569.9414,20,65.061806,73,237.4756,488,1587.5082
1400000U,06037127803,127803,2017,4301,1159,2694.7222,48,111.60195,96,223.2039,724,1683.3295
1400000U,06037127804,127804,2017,4368,817,1870.4213,4,9.1575089,92,210.62271,530,1213.37
1400000U,06037127805,127805,2017,3875,829,2139.3547,14,36.129032,82,211.6129,477,1230.9678
1400000U,06037127806,127806,2017,3047,927,3042.3367,33,108.30325,93,305.21826,558,1831.3094
1400000U,06037127910,127910,2017,5218,1240,2376.3894,26,49.827518,103,197.39363,720,1379.839
1400000U,06037127920,127920,2017,4527,1344,2968.8535,32,70.686989,87,192.18025,892,1970.3998
1400000U,06037128101,128101,2017,3600,962,2672.2222,15,41.666668,56,155.55556,584,1622.2222
1400000U,06037128102,128102,2017,5012,1277,2547.885,33,65.84198,91,181.56424,750,1496.4086
1400000U,06037128210,128210,2017,5209,1506,2891.1499,33,63.351891,304,583.60529,817,1568.4392
1400000U,06037128220,128220,2017,3123,717,2295.8694,4,12.808197,62,198.52705,465,1488.9529
1400000U,06037128302,128302,2017,4718,1066,2259.4319,19,40.271301,160,339.12674,630,1335.3115
1400000U,06037128303,128303,2017,3780,956,2529.1006,44,116.40211,127,335.97882,483,1277.7778
1400000U,06037128400,128400,2017,4066,1188,2921.7905,80,196.75357,98,241.02312,691,1699.459
1400000U,06037128500,128500,2017,4541,931,2050.2092,35,77.075531,52,114.51222,592,1303.6776
1400000U,06037128601,128601,2017,4490,1029,2291.7595,39,86.859688,87,193.76392,642,1429.8441
1400000U,06037128602,128602,2017,3708,794,2141.3162,6,16.181231,47,126.75297,536,1445.5232
1400000U,06037128703,128703,2017,2858,551,1927.9216,17,59.482155,23,80.475861,368,1287.6138
1400000U,06037128704,128704,2017,2875,500,1739.1305,3,10.434783,26,90.434784,322,1120
1400000U,06037128801,128801,2017,3246,494,1521.873,11,33.887863,40,123.22859,336,1035.1201
1400000U,06037128802,128802,2017,4974,840,1688.7816,17,34.177723,39,78.407722,588,1182.1472
1400000U,06037128910,128910,2017,4293,1101,2564.6401,38,88.51619,73,170.04425,692,1611.9264
1400000U,06037131021,131021,2017,3351,524,1563.7123,2,5.9683676,52,155.17757,268,799.76129
1400000U,06037131022,131022,2017,3004,508,1691.0786,4,13.315579,57,189.74701,294,978.69507
1400000U,06037131023,131023,2017,2550,843,3305.8823,6,23.529411,78,305.88235,425,1666.6666
1400000U,06037131024,131024,2017,3706,883,2382.6228,6,16.189962,126,339.9892,436,1176.4706
1400000U,06037131100,131100,2017,3226,1037,3214.5071,1,3.0998139,125,387.47675,601,1862.9883
1400000U,06037131200,131200,2017,3256,956,2936.1179,0,0,124,380.83539,585,1796.6831
1400000U,06037131300,131300,2017,5425,1353,2494.0093,2,3.686636,168,309.67743,804,1482.0277
1400000U,06037131400,131400,2017,6244,1134,1816.1436,11,17.616913,100,160.15375,642,1028.187
1400000U,06037131600,131600,2017,4913,1351,2749.8474,5,10.177081,122,248.32079,787,1601.8726
1400000U,06037131701,131701,2017,4764,1139,2390.8481,16,33.585224,114,239.29471,660,1385.3904
1400000U,06037131702,131702,2017,3820,630,1649.2146,4,10.471204,49,128.27225,360,942.40839
1400000U,06037131801,131801,2017,3051,741,2428.7119,50,163.88069,80,262.20911,389,1274.9918
1400000U,06037131802,131802,2017,3065,631,2058.7275,3,9.7879286,49,159.86949,408,1331.1582
1400000U,06037131900,131900,2017,4760,1329,2792.0168,8,16.806723,148,310.92438,833,1750
1400000U,06037132001,132001,2017,3386,999,2950.384,9,26.580036,102,301.24039,603,1780.8624
1400000U,06037132002,132002,2017,3413,1011,2962.2034,15,43.949604,99,290.06738,570,1670.085
1400000U,06037132101,132101,2017,4763,973,2042.8302,8,16.796137,140,293.9324,543,1140.0378
1400000U,06037132102,132102,2017,5655,1329,2350.1326,14,24.756853,206,364.27939,785,1388.1521
1400000U,06037132301,132301,2017,3741,587,1569.0991,16,42.769314,74,197.80807,328,876.77094
1400000U,06037132302,132302,2017,3840,622,1619.7916,1,2.6041667,85,221.35417,365,950.52081
1400000U,06037132501,132501,2017,4448,730,1641.187,2,4.4964027,73,164.1187,476,1070.1439
1400000U,06037132502,132502,2017,4030,752,1866.005,4,9.9255581,56,138.95781,505,1253.1017
1400000U,06037132700,132700,2017,5313,1335,2512.7046,11,20.703934,99,186.3354,831,1564.0881
1400000U,06037132900,132900,2017,3705,893,2410.2563,13,35.087719,63,170.04048,600,1619.4332
1400000U,06037133000,133000,2017,4460,898,2013.4529,3,6.7264576,102,228.69955,533,1195.0673
1400000U,06037133101,133101,2017,2487,454,1825.4926,9,36.188179,28,112.58544,276,1109.7708
1400000U,06037133102,133102,2017,3209,706,2200.0623,21,65.440948,57,177.62543,406,1265.1917
1400000U,06037134001,134001,2017,3780,939,2484.127,29,76.719574,150,396.82541,502,1328.0424
1400000U,06037134002,134002,2017,4075,612,1501.8405,7,17.177914,56,137.42331,415,1018.4049
1400000U,06037134101,134101,2017,5276,939,1779.7574,3,5.6861258,68,128.88551,567,1074.6777
1400000U,06037134103,134103,2017,4445,840,1889.7638,11,24.746906,70,157.48032,498,1120.36
1400000U,06037134104,134104,2017,4333,819,1890.1454,0,0,66,152.31941,499,1151.6271
1400000U,06037134201,134201,2017,4643,1173,2526.3838,18,38.76804,162,348.91235,666,1434.4174
1400000U,06037134302,134302,2017,3725,1011,2714.094,5,13.422819,90,241.61073,622,1669.7987
1400000U,06037134303,134303,2017,6193,1352,2183.1099,33,53.285969,109,176.00517,793,1280.4779
1400000U,06037134304,134304,2017,2891,686,2372.8813,2,6.9180217,98,338.98306,368,1272.9159
1400000U,06037134305,134305,2017,4534,307,677.10632,17,37.494488,39,86.016762,180,397.00043
1400000U,06037134306,134306,2017,3981,526,1321.276,15,37.678974,46,115.54886,331,831.4494
1400000U,06037134421,134421,2017,3943,831,2107.5322,2,5.0722799,21,53.258942,506,1283.2869
1400000U,06037134422,134422,2017,4774,1259,2637.2014,15,31.420193,76,159.19565,734,1537.4948
1400000U,06037134423,134423,2017,3525,809,2295.0354,2,5.673759,51,144.68085,465,1319.1489
1400000U,06037134424,134424,2017,2778,477,1717.0626,0,0,20,71.99424,288,1036.717
1400000U,06037134520,134520,2017,5934,1271,2141.8943,77,129.7607,166,279.74384,623,1049.8821
1400000U,06037134521,134521,2017,3545,654,1844.8519,26,73.342735,87,245.41608,361,1018.3357
1400000U,06037134522,134522,2017,3935,792,2012.7064,11,27.954256,96,243.96442,449,1141.042
1400000U,06037134710,134710,2017,5862,881,1502.9,0,0,118,201.29648,557,950.18762
1400000U,06037134720,134720,2017,4645,892,1920.3445,9,19.375673,77,165.76964,530,1141.0118
1400000U,06037134801,134801,2017,3164,793,2506.321,15,47.408344,59,186.47282,484,1529.7092
1400000U,06037134802,134802,2017,3253,890,2735.936,19,58.407623,79,242.85275,497,1527.8204
1400000U,06037134901,134901,2017,2844,908,3192.6863,22,77.355835,58,203.93811,528,1856.54
1400000U,06037134904,134904,2017,4456,1054,2365.3501,47,105.47576,85,190.75404,671,1505.8348
1400000U,06037134905,134905,2017,3926,212,539.98981,11,28.018339,13,33.112583,70,178.29852
1400000U,06037134906,134906,2017,1927,269,1395.9523,9,46.704723,16,83.030617,182,944.47327
1400000U,06037134907,134907,2017,4316,91,210.84337,6,13.901761,6,13.901761,45,104.26321
1400000U,06037135102,135102,2017,3961,908,2292.3503,37,93.410751,49,123.70614,524,1322.8983
1400000U,06037135111,135111,2017,3254,691,2123.5403,3,9.2194223,43,132.14505,397,1220.0369
1400000U,06037135113,135113,2017,3088,139,450.12955,15,48.57513,5,16.19171,50,161.9171
1400000U,06037135115,135115,2017,1256,164,1305.7325,12,95.541405,5,39.808918,84,668.78979
1400000U,06037135116,135116,2017,3528,147,416.66666,9,25.510204,17,48.18594,46,130.38548
1400000U,06037135201,135201,2017,2839,683,2405.7766,25,88.059174,64,225.43149,394,1387.8126
1400000U,06037135202,135202,2017,4624,1112,2404.8442,10,21.626297,90,194.63667,708,1531.1418
1400000U,06037135204,135204,2017,3111,1263,4059.7878,17,54.64481,145,466.08807,757,2433.3013
1400000U,06037135205,135205,2017,4428,281,634.59802,5,11.29178,23,51.942184,159,359.07858
1400000U,06037137000,137000,2017,4948,1095,2213.0154,11,22.231205,71,143.49232,617,1246.9685
1400000U,06037137103,137103,2017,5218,290,555.76849,53,101.57148,15,28.746647,135,258.71982
1400000U,06037137104,137104,2017,2950,741,2511.8645,33,111.86441,53,179.66101,414,1403.3898
1400000U,06037137202,137202,2017,2713,392,1444.8949,23,84.777,26,95.834869,190,700.33173
1400000U,06037137203,137203,2017,3505,666,1900.1427,16,45.649075,52,148.35948,365,1041.3695
1400000U,06037137301,137301,2017,2344,397,1693.686,0,0,16,68.259384,248,1058.0205
1400000U,06037137302,137302,2017,4493,1035,2303.5833,4,8.9027376,38,84.576004,631,1404.4069
1400000U,06037137401,137401,2017,4345,1183,2722.6697,128,294.59149,58,133.48677,670,1542.0023
1400000U,06037137402,137402,2017,4977,1028,2065.5012,0,0,34,68.314247,618,1241.7119
1400000U,06037137501,137501,2017,4397,722,1642.0287,118,268.36481,34,77.325447,302,686.83191
1400000U,06037137502,137502,2017,4627,1092,2360.0605,145,313.37799,46,99.416466,608,1314.0264
1400000U,06037137504,137504,2017,1960,321,1637.7551,0,0,3,15.306123,208,1061.2245
1400000U,06037138000,138000,2017,4501,881,1957.3428,5,11.108643,32,71.095314,579,1286.3809
1400000U,06037139001,139001,2017,5389,1172,2174.8005,8,14.845055,126,233.80962,715,1326.7767
1400000U,06037139200,139200,2017,5869,1240,2112.7961,15,25.558016,131,223.20668,717,1221.6732
1400000U,06037139301,139301,2017,4603,1232,2676.5154,41,89.072342,89,193.35216,668,1451.2274
1400000U,06037139302,139302,2017,5389,588,1091.1116,27,50.102058,53,98.348488,293,543.70013
1400000U,06037139303,139303,2017,4424,445,1005.877,8,18.083183,63,142.40506,261,589.96381
1400000U,06037139401,139401,2017,2871,805,2803.9011,53,184.60466,73,254.2668,377,1313.1313
1400000U,06037139402,139402,2017,2899,629,2169.7136,70,241.46257,45,155.22594,296,1021.0417
1400000U,06037139502,139502,2017,3021,819,2711.0229,67,221.78087,54,178.74876,465,1539.2255
1400000U,06037139504,139504,2017,4079,550,1348.3698,7,17.161068,55,134.83698,354,867.85974
1400000U,06037139505,139505,2017,2865,346,1207.6788,12,41.884815,38,132.63525,243,848.16754
1400000U,06037139506,139506,2017,3091,302,977.03009,2,6.4703979,34,109.99677,209,676.15656
1400000U,06037139600,139600,2017,5019,680,1354.8516,57,113.56844,59,117.5533,339,675.43335
1400000U,06037139701,139701,2017,5520,895,1621.3768,13,23.550724,57,103.26087,510,923.91302
1400000U,06037139703,139703,2017,3016,401,1329.5756,0,0,15,49.734749,263,872.01593
1400000U,06037139704,139704,2017,4045,410,1013.597,1,2.472188,10,24.721878,245,605.68604
1400000U,06037139705,139705,2017,1938,516,2662.5388,0,0,65,335.39731,291,1501.548
1400000U,06037139801,139801,2017,3227,558,1729.1602,0,0,9,27.889681,362,1121.7849
1400000U,06037139802,139802,2017,4115,537,1304.9818,0,0,13,31.591738,321,780.07288
1400000U,06037141101,141101,2017,4857,732,1507.1031,13,26.765493,57,117.35639,497,1023.2654
1400000U,06037141102,141102,2017,2986,555,1858.6738,7,23.442732,22,73.677162,334,1118.5532
1400000U,06037141201,141201,2017,4355,837,1921.9288,45,103.32951,74,169.91963,507,1164.1791
1400000U,06037141202,141202,2017,2816,484,1718.75,4,14.204545,32,113.63636,323,1147.0171
1400000U,06037141303,141303,2017,3309,409,1236.0229,13,39.286793,34,102.75008,277,837.1109
1400000U,06037141304,141304,2017,2952,588,1991.8699,32,108.40108,38,128.72629,336,1138.2114
1400000U,06037141305,141305,2017,3240,569,1756.1729,7,21.604939,60,185.18518,348,1074.0741
1400000U,06037141306,141306,2017,2783,550,1976.2845,3,10.779734,40,143.72978,312,1121.0924
1400000U,06037141400,141400,2017,4818,818,1697.7999,10,20.755501,22,45.662102,464,963.05524
1400000U,06037141500,141500,2017,2894,499,1724.2571,3,10.366275,44,152.0387,238,822.39117
1400000U,06037141600,141600,2017,4329,713,1647.0316,0,0,21,48.510048,433,1000.231
1400000U,06037141700,141700,2017,2998,570,1901.2675,0,0,21,70.0467,315,1050.7004
1400000U,06037143101,143101,2017,3364,315,936.38525,14,41.617123,23,68.370987,168,499.40546
1400000U,06037143102,143102,2017,961,458,4765.8687,4,41.62331,20,208.11655,293,3048.9075
1400000U,06037143200,143200,2017,4295,934,2174.6216,48,111.75786,48,111.75786,567,1320.1396
1400000U,06037143301,143301,2017,2398,658,2743.9534,24,100.0834,50,208.5071,401,1672.2268
1400000U,06037143302,143302,2017,4291,650,1514.7985,9,20.974133,33,76.905151,424,988.11469
1400000U,06037143401,143401,2017,4066,824,2026.5618,9,22.134777,37,90.998528,544,1337.9242
